f1,match_rate,recall,precision,!f1,filter_rate,!recall,fpr,threshold,!precision,accuracy
0.99,0.987,0.998,0.982,0.52,0.013,0.381,0.619,0.09104,0.823,0.98
0.99,0.987,0.998,0.982,0.52,0.013,0.381,0.619,0.09106,0.823,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09109,0.823,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.0911,0.823,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09111,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09112,0.822,0.98
0.99,0.987,0.998,0.982,0.52,0.013,0.381,0.619,0.09113,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09114,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09115,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09116,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09117,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.0912,0.821,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09121,0.821,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09122,0.821,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09123,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09124,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09126,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09127,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.09129,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.381,0.619,0.0913,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.382,0.618,0.09133,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.382,0.618,0.09138,0.822,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.382,0.618,0.09139,0.821,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.382,0.618,0.09142,0.821,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.382,0.618,0.09146,0.821,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.382,0.618,0.09147,0.821,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.382,0.618,0.09148,0.821,0.98
0.99,0.987,0.998,0.982,0.521,0.013,0.382,0.618,0.0915,0.821,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.382,0.618,0.09151,0.821,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.382,0.618,0.09152,0.821,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.382,0.618,0.09153,0.822,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.382,0.618,0.09154,0.822,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.382,0.618,0.09156,0.822,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.382,0.618,0.09157,0.822,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.382,0.618,0.09158,0.822,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.382,0.618,0.0916,0.821,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.382,0.618,0.09162,0.821,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.383,0.617,0.09163,0.821,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.383,0.617,0.09164,0.821,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.383,0.617,0.09166,0.821,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.383,0.617,0.09169,0.821,0.98
0.99,0.987,0.998,0.982,0.522,0.013,0.383,0.617,0.0917,0.821,0.98
0.99,0.986,0.998,0.982,0.522,0.014,0.383,0.617,0.09171,0.82,0.98
0.99,0.986,0.998,0.982,0.522,0.014,0.383,0.617,0.09172,0.82,0.98
0.99,0.986,0.998,0.982,0.522,0.014,0.383,0.617,0.09175,0.82,0.98
0.99,0.986,0.998,0.982,0.522,0.014,0.383,0.617,0.09179,0.821,0.98
0.99,0.986,0.998,0.982,0.522,0.014,0.383,0.617,0.09182,0.821,0.98
0.99,0.986,0.998,0.982,0.522,0.014,0.383,0.617,0.09183,0.821,0.98
0.99,0.986,0.998,0.982,0.522,0.014,0.383,0.617,0.09184,0.821,0.98
0.99,0.986,0.998,0.982,0.522,0.014,0.383,0.617,0.09185,0.821,0.98
0.99,0.986,0.998,0.982,0.523,0.014,0.383,0.617,0.09187,0.821,0.98
0.99,0.986,0.998,0.982,0.523,0.014,0.383,0.617,0.09189,0.821,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.383,0.617,0.09191,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.383,0.617,0.09193,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09194,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09196,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09198,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09199,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09202,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09203,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09205,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09206,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09207,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09208,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09209,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.0921,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09215,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09216,0.82,0.98
0.99,0.986,0.997,0.982,0.523,0.014,0.384,0.616,0.09217,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09218,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09219,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.0922,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09221,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09223,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09224,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09225,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09226,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09228,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.0923,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09231,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09232,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09233,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09235,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09236,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09237,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09238,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.385,0.615,0.09239,0.82,0.98
0.99,0.986,0.997,0.982,0.524,0.014,0.386,0.614,0.0924,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09241,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09242,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09244,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09245,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09248,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09249,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.0925,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09252,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09253,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09254,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09255,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09257,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09258,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09263,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09264,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09266,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09268,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.0927,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.386,0.614,0.09274,0.819,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.387,0.613,0.09275,0.819,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.387,0.613,0.09276,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.387,0.613,0.09277,0.82,0.98
0.99,0.986,0.997,0.982,0.525,0.014,0.387,0.613,0.09278,0.82,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09279,0.82,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.0928,0.82,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09281,0.82,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09284,0.82,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09285,0.82,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09286,0.82,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09287,0.82,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09288,0.819,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09289,0.819,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09291,0.819,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09292,0.819,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09294,0.82,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.387,0.613,0.09296,0.819,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.388,0.612,0.09299,0.819,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.388,0.612,0.093,0.819,0.98
0.99,0.986,0.997,0.982,0.526,0.014,0.388,0.612,0.09301,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09302,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09303,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09304,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09305,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09306,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09308,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09309,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.0931,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09313,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09314,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09317,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.388,0.612,0.09318,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09321,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09323,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09324,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09326,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09328,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.0933,0.819,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09332,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09333,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09334,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09335,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09337,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09339,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.0934,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09341,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09342,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09343,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09346,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09347,0.818,0.98
0.99,0.986,0.997,0.982,0.527,0.014,0.389,0.611,0.09348,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.389,0.611,0.09349,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.389,0.611,0.0935,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.389,0.611,0.09351,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.389,0.611,0.09354,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.389,0.611,0.09355,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.389,0.611,0.09356,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09357,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09358,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.0936,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09364,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09366,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09368,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.0937,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09372,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09375,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09376,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09377,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09378,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.0938,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09381,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09385,0.818,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09387,0.817,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09388,0.817,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09389,0.817,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.0939,0.817,0.98
0.99,0.986,0.997,0.982,0.528,0.014,0.39,0.61,0.09392,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09393,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09394,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09395,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09396,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09397,0.818,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09398,0.818,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.094,0.818,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09401,0.818,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09403,0.818,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09405,0.818,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09406,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09408,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09411,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09414,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09415,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09416,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.391,0.609,0.09417,0.817,0.98
0.99,0.986,0.997,0.982,0.529,0.014,0.392,0.608,0.0942,0.817,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09422,0.817,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09423,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09424,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09425,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09428,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.0943,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09431,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09432,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09433,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09436,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09437,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09439,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.0944,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09442,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09444,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09445,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09446,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09448,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.392,0.608,0.09449,0.818,0.98
0.99,0.986,0.997,0.982,0.53,0.014,0.393,0.607,0.0945,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09451,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09452,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09453,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09456,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09458,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.0946,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09461,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09463,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09464,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09465,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09467,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09468,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09469,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09472,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09477,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.0948,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09481,0.817,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09482,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.393,0.607,0.09485,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.394,0.606,0.09488,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.394,0.606,0.09489,0.818,0.98
0.99,0.986,0.997,0.982,0.531,0.014,0.394,0.606,0.0949,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09493,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09494,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09495,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09498,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09499,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.095,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09502,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09504,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09506,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09507,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09509,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.394,0.606,0.09511,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.395,0.605,0.09513,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.395,0.605,0.09515,0.818,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.395,0.605,0.09516,0.817,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.395,0.605,0.09518,0.817,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.395,0.605,0.09519,0.817,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.395,0.605,0.09521,0.817,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.395,0.605,0.09522,0.817,0.98
0.99,0.986,0.997,0.982,0.532,0.014,0.395,0.605,0.09525,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.395,0.605,0.09527,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.395,0.605,0.09528,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.395,0.605,0.0953,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.395,0.605,0.09531,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.395,0.605,0.09533,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.395,0.605,0.09537,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.395,0.605,0.0954,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.395,0.605,0.09541,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.395,0.605,0.09543,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09545,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09548,0.817,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09551,0.816,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09552,0.816,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09553,0.816,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09554,0.816,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09555,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09556,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09557,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09558,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09559,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.0956,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09562,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09567,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09568,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09569,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.0957,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09571,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09572,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09574,0.815,0.98
0.99,0.986,0.997,0.982,0.533,0.014,0.396,0.604,0.09575,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09576,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09577,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09578,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09579,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.0958,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09581,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09582,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09583,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09584,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09586,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09587,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09589,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.0959,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09591,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09592,0.815,0.98
0.99,0.986,0.997,0.982,0.534,0.014,0.397,0.603,0.09593,0.815,0.98
